customer_id,recency,frequency,avg_order_value
16728.0,45,4,263.67
16729.0,37,21,344.76
16730.0,51,3,247.7
16732.0,31,1,603.75
16734.0,51,3,216.84
16735.0,78,5,460.11
16737.0,52,1,417.6
16738.0,297,1,3.75
16739.0,176,1,323.0
16742.0,46,1,464.9
16743.0,28,7,319.73
16744.0,10,7,186.39
16745.0,86,17,423.19
16746.0,4,18,372.09
16747.0,37,2,418.03
16748.0,17,5,303.18
16750.0,44,5,124.79
16751.0,30,1,1764.72
16752.0,372,1,207.5
16753.0,57,1,223.92
16754.0,371,1,2002.4
16755.0,113,3,498.94
16756.0,214,1,239.4
16757.0,318,1,106.83
16758.0,64,1,369.34
16759.0,7,3,263.26
16761.0,96,1,316.62
16762.0,19,3,500.46
16763.0,198,1,611.85
16764.0,3,13,215.33
16765.0,293,1,34.0
16766.0,272,2,572.8
16767.0,30,11,507.33
16768.0,47,3,159.36
16769.0,259,1,380.39
16770.0,57,5,154.02
16771.0,32,5,449.36
16773.0,56,1,171.59
16774.0,67,4,165.38
16775.0,9,11,154.15
16776.0,59,1,388.28
16777.0,79,2,113.18
16778.0,73,2,122.97
16779.0,1,22,483.17
16780.0,99,2,212.6
16781.0,371,1,311.25
16782.0,9,13,175.38
16784.0,19,1,107.6
16788.0,122,2,298.74
16789.0,7,1,80.8
16790.0,3,6,257.6
16791.0,28,7,245.97
16792.0,281,2,55.19
16793.0,56,1,243.84
16794.0,0,10,122.27
16795.0,364,1,414.88
16796.0,88,1,305.62
16800.0,10,1,1201.49
16801.0,162,4,404.93
16803.0,64,1,332.3
16804.0,22,3,179.0
16805.0,173,2,230.3
16806.0,102,4,200.37
16807.0,142,3,373.86
16808.0,98,2,144.21
16809.0,22,5,182.94
16810.0,191,1,309.54
16811.0,4,2,273.54
16812.0,360,1,479.35
16813.0,7,10,169.3
16814.0,13,21,309.96
16816.0,102,4,104.26
16817.0,2,9,178.31
16818.0,10,11,304.51
16820.0,95,1,497.61
16823.0,226,1,358.38
16824.0,15,2,230.32
16825.0,38,2,387.59
16826.0,50,1,341.7
16828.0,92,2,64.25
16829.0,156,1,197.22
16830.0,38,1,325.91
16832.0,183,3,66.38
16833.0,0,4,276.63
16834.0,227,1,413.46
16835.0,127,2,90.42
16836.0,39,2,125.94
16837.0,30,11,288.27
16838.0,196,2,294.42
16839.0,8,34,488.07
16841.0,36,6,311.64
16842.0,100,3,421.4
16843.0,42,16,637.29
16846.0,49,1,214.32
16847.0,42,1,193.44
16848.0,52,1,281.42
16849.0,186,1,124.57
16850.0,333,1,332.41
16851.0,3,3,114.15
16852.0,9,2,72.46
16855.0,23,2,164.2
16856.0,14,1,35.4
16858.0,368,1,375.69
16859.0,144,2,373.9
16861.0,59,2,86.88
16863.0,30,2,251.4
16866.0,140,3,69.25
16869.0,22,4,206.36
16871.0,21,6,468.72
16872.0,76,3,226.67
16873.0,4,6,1187.27
16875.0,66,5,419.11
16877.0,11,6,142.29
16878.0,83,1,13.3
16880.0,30,7,217.01
16881.0,66,1,432.0
16882.0,66,3,235.04
16883.0,186,2,138.36
16884.0,37,2,214.92
16885.0,14,3,157.17
16887.0,34,1,194.88
16889.0,194,3,526.22
16891.0,1,5,161.94
16892.0,0,5,105.11
16893.0,366,1,145.93
16895.0,64,1,219.14
16897.0,298,2,144.89
16898.0,25,3,169.6
16899.0,7,6,213.59
16900.0,16,3,295.7
16902.0,115,1,1706.88
16903.0,28,1,373.24
16904.0,3,16,234.64
16905.0,4,7,443.2
16906.0,81,4,144.94
16907.0,28,5,196.33
16909.0,71,1,379.14
16910.0,3,8,188.76
16912.0,28,11,234.13
16913.0,289,1,113.44
16914.0,35,1,208.46
16915.0,8,6,103.61
16916.0,23,2,288.13
16917.0,276,1,391.52
16918.0,49,6,178.14
16919.0,155,11,236.04
16921.0,60,1,169.79
16923.0,11,19,381.45
16924.0,20,3,282.25
16926.0,370,1,230.25
16927.0,115,3,181.02
16928.0,79,17,167.51
16929.0,3,7,185.06
16930.0,25,3,126.85
16931.0,4,21,219.25
16932.0,52,1,161.94
16933.0,0,2,281.62
16934.0,54,2,475.46
16936.0,25,1,262.68
16938.0,8,4,684.1
16940.0,51,3,1016.63
16942.0,12,9,213.4
16943.0,211,3,272.24
16945.0,21,19,228.71
16947.0,235,1,406.48
16948.0,138,3,145.01
16949.0,3,6,214.38
16950.0,56,3,392.85
16951.0,134,3,425.92
16952.0,108,2,83.8
16953.0,29,1,20.8
16954.0,0,9,231.68
16955.0,184,4,129.67
16956.0,17,1,308.74
16957.0,238,2,208.32
16959.0,86,1,117.35
16960.0,38,3,169.02
16961.0,115,1,234.17
16963.0,186,1,110.55
16965.0,226,1,201.19
16966.0,7,7,307.85
16967.0,188,1,319.02
16968.0,3,2,219.72
16969.0,38,3,216.8
16971.0,37,1,357.21
16976.0,266,1,251.52
16978.0,77,1,344.33
16979.0,3,6,308.67
16980.0,254,2,539.48
16982.0,60,1,384.06
16983.0,12,7,275.89
16984.0,87,2,2240.68
16985.0,16,10,546.41
16986.0,29,2,936.6
16987.0,2,7,232.15
16988.0,4,1,126.12
16989.0,6,6,188.88
16990.0,218,1,179.0
16992.0,10,5,322.86
16996.0,29,6,242.83
16997.0,287,3,234.0
16998.0,149,4,73.75
16999.0,22,2,242.41
17001.0,0,11,362.69
17002.0,85,3,497.91
17004.0,45,2,706.47
17006.0,4,4,195.44
17007.0,50,6,148.32
17010.0,17,1,195.36
17011.0,29,1,270.9
17014.0,7,3,195.44
17015.0,28,3,614.19
17017.0,2,20,434.71
17018.0,40,2,460.05
17019.0,10,4,318.15
17022.0,30,1,71.0
17024.0,44,3,31.95
17025.0,60,3,119.26
17026.0,184,2,77.42
17027.0,78,6,148.38
17029.0,110,2,358.0
17030.0,63,1,146.87
17031.0,11,2,190.18
17033.0,85,3,343.38
17034.0,15,3,248.51
17035.0,245,2,216.76
17037.0,87,1,1267.32
17038.0,29,1,112.4
17040.0,137,1,449.73
17041.0,26,3,360.52
17042.0,2,5,208.88
17043.0,31,4,433.8
17044.0,24,1,948.48
17045.0,112,3,113.15
17046.0,156,1,642.02
17047.0,84,3,366.97
17048.0,117,3,308.45
17049.0,2,9,628.89
17050.0,95,6,538.14
17051.0,193,1,247.14
17052.0,27,1,413.75
17053.0,130,1,498.48
17054.0,27,5,271.27
17058.0,81,3,393.3
17059.0,29,5,619.01
17060.0,265,1,234.24
17061.0,73,11,475.66
17062.0,313,4,134.59
17063.0,20,7,208.73
17064.0,58,3,286.45
17068.0,11,21,216.77
17069.0,27,9,301.08
17070.0,113,1,312.14
17071.0,27,9,269.89
17073.0,17,4,361.52
17075.0,17,4,208.53
17076.0,35,3,280.36
17078.0,35,2,189.1
17079.0,77,1,118.8
17080.0,21,2,143.81
17081.0,24,2,145.08
17082.0,32,2,1001.92
17083.0,108,3,468.59
17084.0,34,2,1474.88
17085.0,122,5,313.33
17086.0,6,6,341.68
17088.0,27,4,497.75
17090.0,3,7,291.99
17091.0,2,9,425.31
17092.0,49,4,444.44
17094.0,321,1,302.0
17095.0,22,3,441.39
17096.0,14,4,255.53
17097.0,1,8,119.3
17100.0,17,2,485.87
17101.0,9,4,405.43
17102.0,261,1,25.5
17105.0,158,2,332.89
17107.0,32,6,1802.57
17109.0,28,6,147.51
17110.0,164,1,163.3
17111.0,46,1,248.61
17114.0,5,8,101.08
17115.0,7,3,279.17
17117.0,287,1,116.2
17118.0,317,1,157.02
17119.0,2,2,303.46
17120.0,232,1,307.46
17122.0,118,1,138.32
17123.0,161,1,345.3
17124.0,184,1,298.89
17125.0,49,1,259.35
17126.0,151,5,200.95
17128.0,334,1,157.09
17131.0,4,5,492.63
17133.0,15,7,698.89
17134.0,106,2,212.5
17135.0,15,7,162.82
17138.0,275,1,380.5
17139.0,15,12,889.04
17140.0,246,1,465.32
17142.0,238,1,579.0
17144.0,0,2,492.28
17146.0,105,3,249.93
17147.0,22,4,428.65
17148.0,51,1,124.88
17152.0,194,3,563.17
17153.0,23,1,213.78
17154.0,74,1,329.34
17155.0,17,2,125.85
17157.0,7,2,159.5
17158.0,31,3,422.32
17159.0,21,3,512.96
17160.0,30,6,586.34
17162.0,28,10,171.55
17163.0,21,2,146.55
17164.0,32,7,352.48
17165.0,283,1,158.68
17166.0,38,2,103.17
17169.0,57,2,417.89
17171.0,288,1,224.91
17172.0,78,1,317.76
17173.0,4,8,470.82
17174.0,217,1,59.9
17175.0,43,4,360.92
17176.0,201,1,306.13
17179.0,177,3,237.26
17180.0,55,4,199.01
17181.0,56,2,119.96
17183.0,7,6,557.88
17186.0,46,2,72.0
17187.0,226,1,203.95
17188.0,10,7,353.46
17189.0,105,2,192.2
17190.0,58,2,222.37
17191.0,27,7,299.3
17193.0,35,7,242.76
17194.0,273,2,131.31
17197.0,29,1,1013.01
17198.0,23,3,230.74
17201.0,53,1,342.63
17203.0,35,6,593.98
17204.0,174,4,391.14
17205.0,53,1,384.08
17206.0,52,1,204.24
17211.0,26,8,289.65
17212.0,252,1,226.85
17213.0,39,7,397.32
17214.0,59,6,178.19
17217.0,233,1,113.5
17218.0,3,10,196.07
17219.0,31,1,114.23
17220.0,23,14,228.45
17221.0,6,2,167.56
17222.0,64,1,354.15
17223.0,309,2,213.4
17226.0,308,1,393.49
17227.0,18,6,156.55
17228.0,15,8,238.26
17229.0,95,2,159.38
17230.0,263,8,454.8
17231.0,11,10,317.43
17232.0,2,2,210.76
17233.0,34,1,190.88
17234.0,182,1,149.89
17235.0,24,2,275.03
17236.0,12,6,152.69
17237.0,10,2,157.34
17238.0,2,17,220.27
17239.0,312,1,382.5
17242.0,107,2,567.52
17243.0,0,26,333.72
17244.0,52,1,954.9
17245.0,204,1,171.45
17247.0,14,1,282.19
17248.0,119,1,318.65
17250.0,3,2,192.26
17251.0,362,1,283.28
17252.0,116,2,176.93
17253.0,17,1,178.26
17254.0,4,2,136.22
17255.0,40,2,149.21
17256.0,106,2,120.0
17259.0,147,2,301.68
17262.0,51,5,250.67
17263.0,207,1,63.44
17265.0,138,2,281.45
17266.0,1,3,103.55
17267.0,126,2,158.81
17268.0,107,4,190.91
17272.0,41,4,537.16
17274.0,34,1,111.98
17277.0,227,2,532.68
17278.0,240,1,246.04
17279.0,57,1,187.83
17282.0,129,3,567.8
17284.0,59,6,275.43
17286.0,21,1,153.92
17287.0,25,7,152.02
17288.0,8,7,202.82
17289.0,31,3,314.8
17290.0,3,2,262.62
17291.0,307,1,550.8
17293.0,7,9,208.35
17295.0,28,3,185.65
17297.0,16,1,131.78
17298.0,100,2,249.21
17299.0,11,4,167.28
17301.0,20,1,197.63
17302.0,14,5,227.13
17303.0,360,1,250.04
17306.0,10,19,454.28
17309.0,94,1,82.75
17311.0,77,2,692.42
17312.0,138,3,214.77
17313.0,30,1,2328.84
17314.0,24,8,315.99
17315.0,1,38,165.59
17317.0,45,3,866.78
17320.0,99,3,400.21
17321.0,7,2,350.43
17323.0,14,7,131.58
17324.0,17,4,247.56
17325.0,279,1,96.8
17329.0,13,2,261.56
17330.0,22,2,181.95
17331.0,123,1,175.2
17333.0,85,1,494.25
17334.0,301,2,153.51
17337.0,150,4,506.97
17338.0,16,8,830.49
17339.0,93,2,121.68
17340.0,29,11,1123.03
17341.0,156,3,260.45
17343.0,354,1,193.64
17344.0,45,1,160.57
17345.0,14,4,134.44
17346.0,3,15,178.44
17347.0,85,1,228.96
17348.0,14,5,231.9
17349.0,178,1,110.75
17350.0,7,4,321.52
17351.0,35,3,195.72
17353.0,128,2,870.0
17354.0,50,1,1393.06
17356.0,311,1,178.22
17357.0,23,2,194.07
17358.0,302,2,182.92
17359.0,10,1,127.86
17360.0,16,3,195.26
17361.0,48,3,162.73
17362.0,238,2,156.12
17364.0,0,11,407.38
17365.0,12,8,600.2
17367.0,237,1,168.4
17368.0,22,8,239.08
17370.0,72,4,111.54
17371.0,16,3,141.3
17372.0,40,8,167.84
17373.0,39,4,161.73
17374.0,218,2,247.88
17375.0,198,3,133.37
17376.0,70,2,101.6
17377.0,23,20,205.05
17379.0,10,1,404.66
17381.0,8,29,699.16
17382.0,64,1,65.4
17383.0,3,1,199.29
17384.0,18,2,168.2
17385.0,14,1,261.11
17386.0,7,6,447.74
17387.0,19,2,392.06
17388.0,77,4,314.89
17389.0,0,34,936.28
17391.0,163,2,254.4
17392.0,306,2,228.96
17394.0,218,1,203.87
17396.0,38,8,916.35
17397.0,21,2,348.2
17398.0,114,3,217.79
17400.0,125,5,425.99
17402.0,4,13,202.6
17403.0,35,1,281.62
17404.0,3,15,2127.12
17405.0,0,3,343.8
17406.0,332,3,733.47
17408.0,162,1,32.65
17409.0,184,2,385.92
17410.0,15,5,242.94
17411.0,11,3,259.65
17412.0,2,7,179.72
17414.0,43,2,389.0
17415.0,79,1,507.84
17416.0,29,7,984.77
17418.0,41,2,231.73
17419.0,10,12,352.21
17420.0,49,3,199.61
17422.0,15,6,329.9
17423.0,45,2,349.2
17425.0,18,2,379.58
17426.0,7,6,839.54
17427.0,71,1,100.8
17428.0,0,28,616.32
17429.0,127,3,174.97
17430.0,32,2,132.88
17431.0,312,1,403.3
17432.0,17,2,182.88
17433.0,87,1,303.16
17434.0,1,7,339.12
17436.0,1,2,108.15
17438.0,253,1,388.45
17440.0,156,3,62.14
17442.0,36,6,374.76
17443.0,219,1,534.24
17444.0,147,3,980.01
17446.0,176,2,60.45
17447.0,39,2,270.76
17449.0,1,7,360.12
17450.0,7,46,4229.36
17451.0,0,7,245.91
17453.0,17,2,243.36
17454.0,191,4,129.38
17455.0,203,1,131.7
17456.0,364,1,249.86
17457.0,126,5,347.54
17458.0,14,1,316.5
17459.0,42,2,328.65
17460.0,93,6,103.74
17461.0,22,3,252.49
17462.0,59,2,337.84
17463.0,15,5,379.28
17464.0,157,1,289.96
17466.0,9,2,381.64
17468.0,9,2,68.5
17469.0,15,5,374.19
17470.0,44,5,225.01
17472.0,190,3,236.76
17475.0,78,1,194.37
17480.0,77,1,511.82
17481.0,3,4,313.9
17483.0,64,3,138.01
17486.0,260,1,396.87
17489.0,58,2,188.32
17490.0,0,7,298.9
17491.0,0,10,355.89
17492.0,247,1,374.57
17495.0,7,2,248.78
17496.0,358,1,271.05
17498.0,75,1,272.22
17499.0,289,1,622.88
17500.0,16,3,379.33
17501.0,220,2,144.3
17502.0,8,4,172.28
17503.0,2,2,279.48
17504.0,205,9,333.0
17505.0,161,2,572.92
17506.0,75,1,302.2
17507.0,261,2,302.79
17508.0,280,1,387.31
17509.0,57,8,764.39
17510.0,24,1,308.48
17511.0,2,31,2937.5
17512.0,28,10,292.5
17513.0,71,1,513.2
17514.0,127,1,208.65
17515.0,30,4,159.76
17516.0,14,5,153.62
17517.0,308,1,153.94
17519.0,16,6,307.34
17520.0,53,1,546.81
17521.0,29,3,241.07
17522.0,1,5,214.14
17523.0,10,4,163.18
17524.0,360,1,145.0
17525.0,359,1,422.7
17526.0,4,4,298.97
17527.0,53,4,234.84
17528.0,0,8,453.56
17530.0,0,10,238.5
17531.0,189,1,296.7
17534.0,53,1,223.36
17535.0,279,1,164.4
17536.0,176,1,76.5
17537.0,29,2,448.81
17538.0,25,1,98.42
17540.0,24,2,289.45
17542.0,269,1,170.75
17545.0,42,3,215.32
17548.0,233,1,103.3
17549.0,23,2,74.43
17550.0,196,3,89.05
17551.0,358,1,306.84
17552.0,59,4,232.6
17553.0,129,1,1487.6
17554.0,0,5,390.49
17555.0,19,2,241.63
17556.0,205,1,157.9
17557.0,13,3,180.49
17560.0,94,5,170.99
17561.0,18,1,167.62
17562.0,13,7,160.34
17564.0,23,3,151.34
17566.0,7,2,450.6
17567.0,6,8,541.43
17569.0,331,1,344.14
17571.0,49,4,374.63
17572.0,70,4,56.69
17573.0,28,3,126.87
17574.0,242,1,185.65
17576.0,7,19,190.67
17578.0,217,1,143.46
17579.0,4,3,149.63
17580.0,252,3,71.91
17581.0,0,25,441.8
17582.0,235,1,175.27
17584.0,6,2,621.15
17585.0,108,4,283.27
17588.0,99,3,413.4
17589.0,59,4,601.04
17590.0,1,3,493.07
17591.0,72,7,318.0
17593.0,3,5,785.47
17594.0,84,2,496.59
17595.0,11,2,194.4
17596.0,22,7,403.99
17597.0,213,1,2044.37
17600.0,17,1,161.67
17601.0,238,1,116.01
17602.0,1,6,850.5
17603.0,77,1,394.72
17604.0,216,2,154.68
17608.0,32,2,96.71
17609.0,40,5,222.44
17611.0,6,15,265.61
17612.0,52,6,341.41
17613.0,22,14,325.65
17614.0,56,1,390.07
17615.0,129,3,109.87
17616.0,173,3,190.4
17618.0,5,3,323.86
17619.0,311,1,218.52
17620.0,59,1,81.44
17621.0,20,3,459.97
17623.0,32,1,527.05
17624.0,14,2,421.74
17625.0,17,4,511.75
17628.0,80,1,75.75
17629.0,5,8,226.76
17630.0,169,2,251.8
17631.0,1,3,176.11
17633.0,30,4,331.21
17634.0,35,9,262.44
17636.0,18,1,285.56
17637.0,30,2,273.53
17639.0,275,1,108.5
17640.0,86,1,621.66
17642.0,119,2,356.14
17643.0,372,1,101.55
17644.0,0,11,263.24
17646.0,218,3,336.13
17647.0,64,1,133.06
17648.0,60,4,449.38
17649.0,137,1,868.49
17650.0,20,1,166.08
17651.0,11,10,394.5
17652.0,24,12,405.64
17653.0,36,4,301.89
17654.0,276,1,117.55
17655.0,10,7,376.99
17656.0,72,5,334.94
17658.0,25,2,297.71
17659.0,16,12,249.96
17660.0,140,1,196.0
17663.0,25,7,257.56
17664.0,18,2,302.32
17666.0,3,2,364.08
17667.0,65,5,411.1
17668.0,0,2,173.88
17669.0,42,7,486.67
17670.0,227,1,205.7
17671.0,15,4,393.18
17672.0,49,2,1589.08
17673.0,1,6,271.52
17674.0,73,2,275.52
17675.0,0,31,657.23
17676.0,3,6,231.28
17677.0,1,30,545.44
17678.0,263,1,298.11
17679.0,52,2,996.06
17680.0,23,1,184.4
17682.0,9,6,412.39
17684.0,43,1,239.41
17685.0,16,7,455.93
17686.0,6,7,819.92
17690.0,29,15,317.2
17691.0,357,2,145.2
17692.0,126,4,185.24
17693.0,136,1,200.47
17694.0,141,1,283.12
17695.0,131,2,382.67
17696.0,37,8,285.71
17697.0,235,1,338.95
17698.0,260,1,154.95
17700.0,16,4,633.66
17701.0,252,1,417.95
17702.0,29,4,456.09
17703.0,34,3,266.25
17704.0,168,2,442.6
17705.0,2,9,202.61
17706.0,3,17,617.91
17707.0,184,2,76.2
17708.0,187,2,133.54
17709.0,169,1,137.45
17711.0,10,2,192.55
17712.0,44,1,522.91
17714.0,320,1,153.0
17715.0,200,1,326.4
17716.0,22,11,514.18
17718.0,231,1,139.35
17719.0,37,15,359.74
17720.0,25,4,298.98
17722.0,95,4,606.01
17723.0,126,6,546.07
17724.0,70,3,344.33
17725.0,15,11,312.64
17727.0,14,1,1060.25
17728.0,3,3,958.67
17730.0,2,13,407.58
17731.0,78,4,310.03
17732.0,372,1,303.97
17733.0,38,2,346.1
17734.0,53,3,233.54
17735.0,1,19,690.0
17736.0,8,3,125.81
17737.0,8,2,84.12
17738.0,18,4,469.76
17739.0,11,7,398.76
17742.0,112,2,177.56
17744.0,3,6,387.07
17746.0,239,1,110.25
17747.0,112,1,71.4
17749.0,177,2,337.26
17750.0,4,9,199.73
17752.0,358,1,80.64
17754.0,0,5,354.45
17757.0,0,30,186.84
17758.0,18,8,432.09
17759.0,16,3,278.33
17760.0,21,2,143.79
17761.0,32,1,712.78
17763.0,262,1,15.0
17764.0,50,2,409.41
17765.0,158,3,123.96
17767.0,14,1,271.2
17768.0,7,3,757.73
17769.0,12,10,399.8
17770.0,198,5,228.65
17771.0,56,2,122.9
17772.0,10,2,91.38
17774.0,96,4,306.35
17775.0,254,1,56.4
17777.0,24,3,221.95
17779.0,20,3,219.52
17781.0,158,2,94.01
17783.0,71,2,141.74
17785.0,52,1,131.94
17786.0,84,2,139.37
17787.0,152,4,466.3
17788.0,73,2,558.95
17789.0,280,1,225.9
17790.0,26,14,140.4
17791.0,29,1,106.1
17793.0,24,1,323.04
17795.0,179,2,175.2
17796.0,39,4,174.48
17797.0,21,3,260.14
17799.0,21,10,305.59
17800.0,36,9,133.22
17802.0,81,3,428.35
17805.0,73,1,512.31
17806.0,10,1,546.04
17809.0,15,12,450.99
17811.0,3,39,200.97
17812.0,12,4,183.04
17813.0,13,5,354.18
17816.0,36,4,9.14
17817.0,3,3,129.23
17819.0,71,7,529.27
17824.0,50,1,298.4
17827.0,4,5,399.09
17828.0,22,4,455.02
17829.0,298,1,889.24
17830.0,1,3,132.9
17831.0,32,1,35.4
17832.0,49,1,155.37
17835.0,2,3,116.88
17836.0,46,1,110.21
17837.0,41,8,199.17
17838.0,26,5,555.86
17839.0,41,1,338.8
17841.0,1,124,330.58
17843.0,302,1,205.48
17844.0,106,1,51.56
17846.0,84,1,2033.1
17848.0,80,9,100.13
17849.0,217,4,151.45
17850.0,371,34,158.56
17852.0,11,2,57.17
17854.0,184,2,155.63
17855.0,372,1,208.97
17856.0,1,4,354.51
17857.0,3,23,1168.65
17858.0,5,12,429.64
17859.0,304,1,148.21
17860.0,368,1,252.8
17861.0,2,8,262.6
17862.0,323,1,330.9
17863.0,58,6,526.67
17864.0,12,3,199.17
17865.0,30,20,526.32
17866.0,142,1,329.65
17867.0,29,6,199.52
17869.0,106,5,85.64
17870.0,1,12,157.86
17871.0,204,1,155.9
17873.0,79,5,371.83
17874.0,184,6,113.91
17877.0,169,1,237.61
17878.0,43,1,379.45
17879.0,173,1,178.52
17880.0,364,1,458.92
17881.0,303,1,133.35
17883.0,2,4,167.94
17884.0,3,4,179.36
17885.0,11,1,190.19
17886.0,31,3,299.87
17887.0,128,1,111.35
17888.0,20,8,90.76
17889.0,211,2,101.94
17890.0,322,2,301.04
17891.0,161,1,203.86
17892.0,55,3,81.37
17893.0,224,1,112.25
17894.0,71,8,139.98
17895.0,43,1,98.0
17896.0,22,1,256.32
17897.0,172,3,188.87
17898.0,84,2,76.03
17899.0,158,1,155.8
17900.0,189,2,56.1
17901.0,28,1,110.38
17904.0,20,1,191.67
17905.0,70,4,200.06
17906.0,246,1,72.9
17908.0,373,1,243.28
17911.0,8,1,366.23
17912.0,309,5,62.2
17913.0,58,2,205.8
17914.0,3,1,336.43
17917.0,44,3,113.76
17919.0,87,1,1304.04
17920.0,3,17,247.3
17921.0,63,4,206.63
17923.0,281,1,207.5
17924.0,11,7,423.21
17925.0,372,1,244.08
17926.0,132,2,198.64
17928.0,44,2,106.27
17929.0,10,4,210.75
17930.0,35,5,348.1
17931.0,133,2,204.18
17932.0,28,3,443.86
17934.0,51,2,352.12
17935.0,137,2,72.9
17936.0,4,1,389.84
17937.0,8,7,614.46
17939.0,159,1,99.14
17940.0,48,10,410.64
17941.0,130,1,304.56
17942.0,7,1,77.5
17946.0,232,2,74.79
17947.0,36,1,176.68
17948.0,146,1,358.56
17949.0,0,45,1300.23
17950.0,71,3,160.73
17951.0,39,3,336.18
17954.0,4,12,194.39
17955.0,198,4,139.32
17956.0,248,1,12.75
17957.0,65,1,111.68
17958.0,116,1,508.46
17960.0,170,1,73.78
17961.0,20,39,33.24
17962.0,141,1,102.83
17964.0,31,2,235.85
17965.0,37,14,187.33
17966.0,37,5,219.69
17967.0,371,1,123.07
17968.0,373,1,277.35
17969.0,165,2,114.1
17970.0,210,1,582.59
17972.0,241,1,136.04
17973.0,51,1,337.04
17974.0,24,3,246.93
17975.0,14,13,345.29
17976.0,371,1,353.19
17977.0,28,1,288.14
17978.0,364,1,300.92
17979.0,35,4,189.43
17980.0,165,3,270.48
17984.0,144,1,152.68
17985.0,21,1,634.95
17986.0,55,1,20.8
17987.0,184,1,198.57
17988.0,11,7,28.73
17990.0,236,3,210.28
17991.0,224,2,46.68
17994.0,121,4,169.62
17995.0,281,1,76.1
17997.0,73,8,246.33
17999.0,36,2,191.03
18001.0,11,2,208.62
18004.0,361,1,169.47
18005.0,3,2,124.86
18006.0,22,1,444.68
18008.0,69,9,235.13
18009.0,234,1,257.34
18010.0,256,1,174.8
18011.0,372,1,102.79
18013.0,154,2,93.64
18014.0,27,1,166.42
18015.0,3,1,120.03
18016.0,31,5,296.71
18017.0,80,3,174.33
18018.0,107,2,61.07
18019.0,51,1,38.45
18022.0,35,1,668.11
18024.0,152,2,194.89
18027.0,98,1,115.31
18030.0,3,2,115.32
18032.0,333,1,73.5
18033.0,64,1,97.97
18034.0,21,2,211.44
18035.0,35,3,243.47
18036.0,31,3,135.21
18037.0,153,6,11.67
18040.0,18,2,178.6
18041.0,11,21,199.21
18042.0,53,1,165.05
18043.0,24,3,186.5
18044.0,3,10,208.86
18045.0,44,1,189.4
18048.0,202,2,86.15
18050.0,358,1,74.4
18053.0,70,1,300.02
18055.0,6,10,678.42
18056.0,287,1,363.65
18058.0,9,1,170.16
18059.0,22,3,102.15
18061.0,21,10,211.94
18062.0,172,3,240.17
18064.0,132,2,407.0
18065.0,5,14,170.92
18066.0,74,1,318.0
18067.0,39,1,396.33
18068.0,288,1,101.7
18069.0,25,5,407.33
18071.0,257,2,226.5
18072.0,185,1,247.44
18073.0,113,12,323.13
18074.0,373,1,489.6
18075.0,22,10,261.18
18077.0,7,11,239.36
18078.0,216,2,168.06
18079.0,44,4,912.99
18080.0,18,2,615.75
18081.0,35,3,114.48
18082.0,25,1,703.37
18084.0,15,1,90.48
18085.0,329,2,344.98
18086.0,273,1,101.34
18087.0,97,2,2027.86
18088.0,60,1,167.67
18092.0,1,11,824.39
18093.0,92,4,526.63
18094.0,81,7,431.04
18095.0,312,2,290.02
18096.0,11,3,303.72
18097.0,7,6,449.63
18099.0,126,1,168.31
18101.0,10,2,111.82
18102.0,0,60,4327.62
18104.0,36,1,754.64
18105.0,37,1,113.48
18106.0,329,1,430.7
18108.0,253,1,271.0
18109.0,1,26,309.73
18110.0,19,1,236.3
18112.0,11,2,176.34
18113.0,368,1,76.32
18114.0,289,1,220.1
18116.0,67,8,177.25
18117.0,25,1,320.72
18118.0,10,26,217.45
18119.0,367,1,181.12
18120.0,213,1,111.15
18121.0,148,2,336.55
18122.0,7,6,304.37
18123.0,23,2,294.72
18125.0,29,4,285.75
18126.0,60,1,206.83
18127.0,18,3,116.24
18129.0,242,1,112.55
18130.0,14,3,353.13
18133.0,211,1,931.5
18135.0,28,5,136.38
18136.0,62,3,261.44
18138.0,294,1,152.65
18139.0,17,6,1406.39
18142.0,156,2,509.76
18143.0,116,2,500.08
18144.0,7,12,240.73
18145.0,12,4,715.39
18146.0,140,2,80.18
18147.0,45,2,89.67
18149.0,50,3,204.03
18150.0,31,3,188.86
18151.0,134,2,326.68
18154.0,2,2,199.6
18155.0,74,3,123.87
18156.0,12,2,367.47
18158.0,8,2,226.7
18159.0,300,1,530.15
18160.0,56,2,319.03
18161.0,14,5,323.74
18164.0,36,1,399.65
18165.0,176,1,302.46
18167.0,22,3,461.62
18168.0,175,6,194.99
18169.0,60,1,202.65
18170.0,32,3,326.77
18171.0,58,5,246.26
18172.0,14,20,378.08
18173.0,86,4,526.71
18174.0,6,1,104.0
18176.0,357,1,476.35
18177.0,30,6,223.57
18178.0,128,4,397.7
18179.0,8,6,298.86
18180.0,4,6,307.29
18181.0,23,1,382.8
18183.0,226,2,316.04
18184.0,14,1,49.8
18185.0,248,1,304.25
18188.0,14,3,667.01
18189.0,77,2,545.12
18190.0,191,2,142.23
18191.0,261,1,207.8
18192.0,71,1,957.97
18193.0,164,1,243.76
18194.0,81,1,973.84
18196.0,94,2,344.56
18198.0,3,17,319.15
18200.0,105,1,163.8
18202.0,199,3,465.66
18203.0,156,1,160.42
18204.0,70,3,664.57
18205.0,35,2,258.68
18209.0,28,1,139.1
18210.0,1,6,436.9
18211.0,25,5,120.01
18212.0,325,1,248.42
18213.0,236,1,232.48
